04368a56-c959-3e4b-8b3d-f4cc3538fea5,OFF CAMPUS,null
2cc50da3-ef0e-3572-a557-ca44930a0688,32,249
ebbf62b4-2ac3-356b-b0fa-7897f4446a17,32,B101
ed828265-475b-31b4-b9a8-daec2a600449,32,549
b277dc8e-bab1-3a12-bc17-48d4a364d297,32,349
bab1dd92-c641-3d28-abd5-50c9573c480b,32,510
9759cb5f-a7d3-3d0c-b8b3-03910bd0153e,469,2441
6af80b0b-b3e3-370a-925f-829869f007bc,469,4411
50322d30-dd8f-3c65-9a75-78c5ff29d62c,469,2511
b7211db3-303f-3605-bead-237e1f663932,469,1341
fcd8990c-8a4d-36e2-b91f-70838750da26,469,2401
350c7321-2d4c-3485-8e0c-8005a6f5ac3d,469,2411
f4781736-d27f-3902-9095-5b856acb6db3,469,2340
2285075b-51f6-394d-8ba8-ef068e004edc,469,1321
43a08e18-1ab4-397d-83c0-d0e9a0f2588e,469,1351
b80de0f7-d1e1-3084-8760-ab290d8f1011,469,1111
7b776ed8-d084-35d9-b60e-b6cf93ef09b9,48,B107
3528555b-eb1a-3923-a86b-db064d4dbe09,48,B113
53ea6c62-a690-3fb5-94eb-2a6d0fc40c3e,48,B321
050bf5dc-0068-3a37-b5fc-2c27c1992cc4,48,B203
df02a59b-dd8a-3442-98c4-d3f6f27e82d7,48,B219
8d659803-7689-3965-bedc-fbf8018024a7,18,3250
43e727bc-0d0b-368f-b706-8d5678731b8e,48,B325
5579d792-a761-36fd-9b95-cf85e7b4b18f,56,216
ce6c40d7-80e0-3c98-9359-05ee0437b490,56,215
e9baf33d-0f75-3a29-b8ea-73d8b54fb7bd,56,225
bac62c9d-21d2-3b8e-81bf-8b60ae7edb33,46,5231
4951625e-9f56-397d-8b2f-b773bf40c97a,56,120
50dca7fd-6826-32e9-9646-98552762f158,482,491
fcfe5452-818b-314b-818a-573505509aa8,56,224
7b8bd2e8-1081-39b7-881f-381ed351ae8d,56,113
abb075de-4bc9-3498-a302-306ecc27df32,46,6203
dd13e5fb-2423-34ab-92a0-15a325a2a3dd,482,114
e32b4d6d-975c-3ce7-90b0-4b2c32517d95,48,B239
65b5e024-7db1-3422-bb23-5f5b99189b58,57,1335
7203acc6-25c6-3418-aff1-34bd5d2d6c05,57,2335
b064608e-905d-3cf1-a931-4f30796fb917,57,1339
2b57b421-6c9f-3d88-9299-21b41c693446,469,2261
6edab472-33e6-38fe-8e31-e33ef6ca0ac6,57,1310
8a5ba190-e255-3e64-a811-7c61798768ea,453,110
b9bd8fe2-64ea-3240-a949-501588f9370d,56,223
dd6118e0-7221-3b81-9b29-aad61f0ede54,140,1070
913b30ca-3e8f-393b-bec9-6683abc6beec,46,5106
aca5b800-d075-333c-9d66-cff7e66be44b,482,355
afb4fefd-ea1e-351e-9021-1531f9234f9a,140,1080
331c1121-b9e7-3ec9-b3aa-b122416e7e3b,85,4235
20ea4d26-d06c-3f21-a31f-b3d7450f384a,482,495
b0796cf4-70ff-3c1e-b063-a9e12c09a6a8,482,374
d1d06510-f11b-37f6-b6c0-ab66f2c27899,469,1651
7735b548-bfc2-3172-a8c1-225f8d427093,482,390
2846a8a5-0eb3-3fa1-9e67-44698898acc6,408,2355
7c1c35d3-9855-3eb7-969d-d76aa3b4cd23,56,122
d549930f-a8e5-381e-a02e-0ebf58e7cc0b,56,22
ce909a8e-57c8-3448-a73e-08868c295975,57,2339
9e3ceaf4-0347-3ba8-b30d-cad0a703f22f,57,2409
08360bbf-2f43-3b8f-bcc5-ed67734d5c75,57,2323
a749c262-3082-3499-8bff-3940a5523776,57,2329
f2b02267-19d7-3588-9854-93fc9d4db544,46,5208
2862051c-ce10-39f2-a2e0-76c0d3f65ecc,57,2319
b3741f2b-7495-37df-ab99-5b1f5522f7bf,46,5322
99c7bc8b-0126-3866-b118-61f16a97b844,46,6121
7e887b9f-ccd5-3766-bd11-edea59728cb8,56,23
699f72f3-71f3-3149-8e0a-ccdbbae84cd9,482,155
5449a881-c12e-34eb-acff-2eb53e0116df,57,2301
df94c788-28af-3d71-9b4f-f3d8f8c9439d,48,B215
83b9aea5-1244-37d8-80bc-bf3e3911ddf9,48,B231
cc80f681-7ef1-3b1f-bb04-741b6a60e2c4,400,L159
632cbb0d-8c40-3b2e-adeb-2307ba1ec546,46,6104
5add7648-6bc1-36ae-ab4b-b8170684a2ae,545,4013
b245416a-1cb2-3cd6-919c-4bde53be2155,545,4018
59db8419-c6b0-3dc2-bde6-312750efa117,567,1110
5320ff98-7a31-3cf2-9ba6-427dbcc943bb,545,4011
b585bd26-dd33-38bf-a69f-8e9f7b7c468d,545,4014
8a986bd1-9faa-3ece-b896-9904c4223d62,1245,49
d5bc555a-6955-3d56-8243-040a3ebc8271,545,4017
44db8797-521f-3104-945a-245853d341b3,1246,138
f6443bdd-0b3d-3133-97db-8572c39162f8,400,151
6b7d01f9-d072-3de9-a508-66ab5c7d0741,545,4041
39445267-557a-3488-91e6-bd07695beb34,545,4035
498cf5ec-34cb-3d87-b771-b0e97efaffb0,154,304
9a15c09e-57d8-3658-ae72-aae5ffdef108,469,2637
831c6173-6722-3464-a9c7-d066b08be7a7,1245,22
eda7ac38-2d95-3114-b675-c49966779d6d,545,4046
2da69d83-787a-3b03-a82b-133026765ef1,469,2251
e2fcea24-93b4-3fd6-84b0-3ca808f7e09d,1246C,138
85d48cdb-8a44-35ec-a5b6-fdd920aef550,545,4004
0ed6e226-8225-3c02-945e-5267be252134,0574C,B110
e2fda8fe-4bc3-36c7-954d-2597eef2c8f6,1243,1227
e1e0ebc4-4cb5-3141-a358-e718251a120e,1245C,49
da6485ba-7d37-3855-b23e-35e52fe32c7a,557,0B21
0ab677e3-8261-328d-940e-9361e6f8f675,545,4020
92d038eb-9d77-3014-869d-d14fbf616ebe,545,6041
3ab0be5b-2592-39f2-bc09-38c4b7f6d468,560,0B11
4948c250-c6cf-3272-a497-f90962f3ba67,545,4008
e9ba71f6-ce38-35cc-a00c-5f15c577e9d6,140,2270
54c28420-4b9b-3b40-b2f9-3047f31573e1,140,2185
9de6ca5a-bcc2-31c0-aaa6-52ac5f62cc4a,76,135
1b04034c-6a97-32ba-958a-0dfb7a196a83,83,0B20
74cc64f6-27f1-30c6-a977-fe9c343da5b4,76,126
627fde29-8a53-3e57-9267-37699db2653e,76,137
f5bb3122-3653-3d4c-aec0-cd574c99420f,70,10
04ab574a-a686-363c-abca-ccf893189e7f,85,1125
d6791bb1-c3f4-3bec-9719-79d92611b29c,46,6116
00b42138-c107-3a9c-bb8c-10255b94169f,80,101
d123f7d6-34e6-3495-bc8d-2fdd6e5181e3,46,4308
b56c1108-c3fd-3db8-a7f3-2de0137fc6c1,114,104
72236669-25b9-3273-a4f6-4ceb8bc6f32f,60,1510
d9f0b5fa-6a6e-3f70-8c97-1bb0a8a210d6,482,201
bd68f458-80b7-3ae0-bdfc-3fda9303d6c0,84,1116
2c48a80e-b6a8-322e-aa82-da77dda131af,407,1143
4d06b3d1-42a5-3205-a015-5fd4729da792,407,2108
e6676376-0bd9-37f7-a79f-6da35c16e05e,106,121
372ad4e2-099b-357c-8ec1-439d6517916d,408,2309
70700600-4f06-3b0a-b8ce-f7b13bb5acd4,408,2349
0e8a98cc-24fe-3383-84fa-8f802389198f,44,2305
4ea495aa-b64a-3ec3-8dd5-75775a027303,44,1231
976e0430-4569-3f2e-97cf-e01a2bf325cc,44,2309
cb7ac87c-62a2-35da-93dc-689ba4d8ae39,557,126
76ddc49e-416f-3756-8ae8-4b92ee16d493,18,2252B
f324844c-78ed-39ad-9ecc-d1a2b3a6786e,18,6110
c6c82dc8-4b30-376a-bc24-6098b7a4fe68,18,6108
78453f15-be53-3168-a90d-47e0da0a4046,469,2211
ad584d3e-d793-3425-a147-66d8c67153dc,18,4279
0867ce01-8212-37ee-8c4d-70a7f12bdc07,57,2425
cf6e9617-f977-377a-bcc6-21d6af349fbb,18,7105
1047a29e-32b3-3a5b-8877-5cad2be098d1,18,4208
93f05533-785f-3f41-a55e-0699c8cda187,470,130
61449143-1ddb-3478-b0ab-f88c93cdf4f2,482,587
e29dd683-4e67-31ef-aa7d-cc121e7b151c,400,L150
da446c18-f321-3dc7-809b-c8fdc0ab3d78,469,2131
eadac8a0-607e-35bb-b2fd-121e6c50331b,18,4290
c25fbc34-2af7-3774-b306-34ebf6acfecf,18,7109
47a4c644-c08c-3f20-8f23-f8e7c741d94b,400,L185
7d9721a7-fa17-3676-a7ce-e8ce1c6d60f7,56,123
15933a67-a696-396d-a6da-23976a9233a8,400,L177
9799b9bf-d7b8-3cd0-bbc3-671f91c1e6d8,482,595
8ebc0d36-a850-3b81-84bb-deb064fb2d54,482,482
187e5358-1042-3d1e-bd12-e2dd3c89214c,469,2115
7426f3f3-5811-33a4-ad7c-ffac37ff246e,56,214
c421155c-3576-32a6-b95b-80ee5a5d7352,482,575
64dd82d3-0e5b-302c-83c8-b91fed402efa,18,4281
f184adea-e02c-36c8-b273-5b7444fcdd60,482,499
92c7d363-5605-3323-a6cc-2aa705f21342,469,2101
484b2b25-8b57-3091-b5d8-71cec2294199,470,115
eecdc367-26e6-33a1-80d8-c0d532443c59,482,579
fc8be155-5a77-3282-add8-c53bf0a237b6,482,583
456c45dc-1147-3092-b4b0-18120f807dc1,482,367
e25e31ff-4fe5-3f83-8fa7-2b865c112ea3,18,2252A
214f7a69-b366-3427-b9b7-94f1261c71d6,400,L173
fce290a4-ed7d-30cf-ab0a-e4c64ecfce09,469,2125
722ed8c4-d9e7-32ea-8562-273a83880470,1243,1225
7a70c303-e14c-3fee-a272-db3fac23dec4,140,2165
0fabcc36-e3c1-32c3-99a9-c7c6ae53e992,469,1221
b5dd07ca-e110-3822-8f92-e58b78b8126a,48,B309
ec82b0ac-f6c3-3499-9202-b7d10b4eb11b,469,2631
061da151-eafc-3036-a5d1-dcb2ccb4829c,400,L155
3d5eafb8-70cf-3e16-b2d5-eafc9d0eb9f2,482,395
43517a31-e138-3f80-b4ca-51e87bdd4c7b,482,490
6c9865f2-a208-3940-acc2-59309b5eb2a6,482,386
55fad7f9-0572-35ff-9934-72db0122cab8,0087C,136
539a3e16-f725-3b90-9a91-46f6517823ac,0087C,108
ed7c0b3a-eb68-3508-87ff-db8ea6d60e69,140,1195
ebc1bf5d-5f43-35c9-b433-5063e594478a,140,2190
5d2dbb4d-761e-3c62-86b5-303524d508c3,140,1295
f3bd7a82-25f7-3265-bb80-805e801d0478,140,1270
026d4b38-9cc3-361d-af8d-ef162119f51e,140,2170
f3e461eb-2025-3e51-8435-cedbee8569c4,140,1180
4476fd21-88bd-35f6-aa34-9879d3475128,140,2280
cdbf6f49-a757-34f4-ba65-42e56751eb34,140,1190
7f586659-68f8-3a2a-a6f2-667d471bdda2,140,2180
3cad46aa-a6db-3170-a24c-942ee81f999d,140,1185
7d4dd9b8-4a5a-3d7b-b66b-525583c0cb4f,140,3335
3d762a73-371d-38da-8c33-f74f10ab19dc,140,1140
ebf91d68-efdf-3884-b255-7f1fc082eb63,140,2520
409b3445-80fc-3ca2-a44e-f254ba48d5cd,140,1170
8e329fa1-f48f-346b-be36-d7dda7d8825c,140,2120
a9a44ccf-32be-3e7b-847b-314b3be56440,140,1280
b841e5ac-6432-3bba-9037-384bc823f21f,140,1175
f3b41491-8761-3f44-a0e9-cdd5fe9f7adf,469,1217
aa6b0362-37aa-3a1e-ab36-3282907d2f27,140,2167
ad9fcc3c-069c-397b-9173-2a2f0d5399d3,402,119
4e9c55b8-7c02-36c3-b907-3e832ea285e7,545,4028
a8e50bfa-eb46-301c-be36-fd0009a1c6e8,140,2339
4d10c84d-f6d3-3d38-917b-7e4cf09243f6,154,301
9e771150-0a3c-3430-b5bd-fa3b8f352d36,140,2080
da36e09d-d3bb-3962-9516-41a6f2936c75,140,4580
f2b98d99-daac-3fe2-b8a3-4ddfa74f1f75,140,3070
da40767c-63a1-3deb-bc7d-3dfafe36ea43,54,145
f9a8af23-959a-325b-96f3-4a6ce84f8af6,50,272
718eb41d-c5cc-3d2a-b7c6-7a59fb846b62,470,105
76552944-8893-3659-8eeb-d66b3792f790,48,B130
ada0d619-4914-324c-aa44-b625ae4df2cf,521,AB20
176b3e3d-c7a7-3f1f-be43-115a51019785,408,1800
ed88ae25-f185-32d3-a380-d0221e671cc7,50,165
62749ef2-df18-332c-a2c3-16073a9956ed,56,0B10
434d0705-d16c-3511-8b45-281e9340e0fe,154,204
60d0fe52-9c1d-3696-910a-5473eb79c1b4,46,5206
ec24d9cb-a768-36f9-ab99-13f3f1cace48,84,1125
a28479d5-33bc-38bf-a10a-cd8676dc4aec,48,B102
08a63c3c-0c75-331c-8e9a-d0ffed80a0aa,55,2103
effa4252-8506-386c-82f9-f4530396abd2,46,6210
babe81ae-64cc-3b30-b6ee-cb0f21c79c88,70,125
bb727bfb-2b48-3dfe-bc71-595509107c64,521,A220
1dbb7ec5-ad5e-3dd6-8282-48b5bde09ec6,521,A230
6c54ea01-d589-3379-b5b1-4d6ca34f488a,521,A257
34d2c6bf-a685-3154-810c-f35db51bd417,469,3650
643ec16b-ffa8-3402-8aa8-feeaa068565e,46,6101
5acfb8fa-8860-34bf-b551-52c7730f0a7e,46,6314
ec2d9737-0f76-3dc7-b8f3-e69ea51e1a9f,46,4314
7b517c8e-7d92-3485-b2a0-60511580456b,46,6310
3893134e-e1cf-33c3-a71c-06a3d1b3213d,46,5230
70300ce5-b6e0-308c-b232-7fcf14e464b5,46,4322
8a4cb3af-d668-39c1-b3d9-f685ab4b2550,46,6224
2865d1c4-3b34-3a05-a561-ac682349b30c,46,6322
6fdc736b-43b8-37df-8d25-055a47b915e1,46,6113
6c0b393c-8208-34a0-bb41-4b4ec8292357,46,6102
106c1051-d8ae-3e52-8558-feaea2e59e0e,46,6228
ade3cb16-8eff-3e21-802c-ad83cdabdd36,46,6125
e5022bb4-4cc6-3483-912a-73a0d888d3d2,46,6109
f09b19b1-6d32-306a-acb8-b3a5611f4706,46,6232
4ed569c3-9915-39ba-aa67-2aab555b9b74,46,6240
068013d8-092b-39ea-921d-d267132031a6,46,6117
1891f3d9-7735-3876-8b31-d4b430a2f4e5,46,5128
e4668d3c-16f0-3fd6-9de3-fca6cc998b9c,46,6112
4733b600-8dfe-3f81-99eb-0fb466d368e4,54,346
75d9a16d-826d-39da-a5eb-1ce75f5d3ad1,450,6225
980c6a48-fcad-3313-b196-0cabd17f2ed9,450,3150
97daaecc-3f70-35b2-81d8-814f6d3b53b5,469,6127
38d7f3df-55d7-3ec7-8e96-8ed00212db86,469,6411
a6ebf587-b2ec-33f9-9fda-28c5fe839a8a,469,6111
c2d2e99b-1ce4-33af-b1a6-7e7749e01342,469,1131
f4ccf94a-5c59-3a6d-97e9-d44c4ca6a0fc,469,1641
2bf67d93-b106-31d5-8208-a31e0467c524,140,2175
733e9e63-6e87-36f2-80cc-35515d9abd25,469,6101
602dd974-25de-315c-bf9b-4af1ff4751a9,408,2321
04bce8bd-3b70-32eb-90c7-504b02fdebbf,469,7621
d2c315a7-031f-30d4-94a9-5e18d7bc5db5,520,235
d9d3d3c7-69cc-3c8e-b4e5-7d8d24c612ac,469,6261
86d1debf-3f3a-39b7-bc0d-976a4fa33862,ONLINE,null
58d2d5e9-78d1-39bd-a593-84cb40c45845,154,212
33a1a7db-8d28-3de5-be6b-2b161238325c,482,104
f82ec8c4-4ea6-39f3-933a-706968049a75,154,228
99f924fc-7c85-362b-bf8d-8172a0abf9f9,482,209
ac6b1226-67ec-3d16-a2f8-34ac77c3f94c,482,590
a4436f44-ffe7-391a-9da5-c62fe309cfdf,482,205
cc52bc57-1c05-3aca-a347-2a751c3a7f58,482,394
1a806dc2-8654-352f-a9b6-1b024f24719e,482,479
33f2c564-b237-3486-8b0b-01f316e18055,482,123
168b5e6e-9efc-3ebd-8fc3-0e7b08b552a6,0,GA
fdce373e-58f9-3039-825c-689ff7601e4d,470,134
91499a4a-bd91-32a7-9ae8-e8a5fe4cb852,482,487
7babe251-e681-3cda-a02d-ae3254894df7,56,19
4bdaaf05-c363-381f-9890-4c21db9aa6e8,482,574
ba2830b8-1ecb-3dc7-a8bc-295d7a66a4b2,482,119
836ee321-067b-305c-80bc-f6ba6e6e6faf,482,591
38abcc33-c69a-373b-872b-ad42d866fa42,482,215
b0e83bb4-298d-3436-9d86-5bc9b338dda7,482,144
050989c6-d81a-34ad-bf84-7f635bf49398,482,382
52055196-99af-36e8-837a-3f563b1da599,57,2327
4c645426-b82a-381a-b39d-50c01d23638d,482,240
de955b71-9e71-3e98-b321-2ae35dad4d80,482,223
f17ca135-9689-3131-81d0-e597b280d129,402,132
fc12aa4d-0641-3cf1-84af-4d92f1e37db0,482,387
a8314ff1-d184-3546-9924-bb1d46747a7e,482,391
afe4870f-fce8-316e-b6b6-6dec739f8cdd,482,475
487e6311-649a-30f2-8c23-a6c02e07d2be,482,483
4d932691-9a32-3853-bb30-249a5a37bfe4,482,379
ce8bbeed-5bf1-3044-b7f1-3310d5d99e58,482,378
529e51c9-ce17-3df3-866e-836fc9694b93,482,159
5da0d588-a26d-3beb-9b2b-0d0d70493e32,482,375
851ede68-e6d6-31d4-a8ff-8ae6c5d10b9d,482,578
e8f8c320-51a8-3439-90f8-be29a46d625f,18,7111
fd7acb7e-c925-34a6-995d-7afe4f488252,50,54
7b170a04-2ade-38a4-910f-11c4e1c80a1b,57,3425
e99e95bb-f15b-3be0-947b-db9023aa7b15,57,1323
21fdad36-a687-37b1-80fd-2b9bb8ebe107,60,2301
ab09b0c6-d25e-3e8a-bc6d-817664bccafb,60,1420
9e211ad8-ccc2-3787-b705-72f3db663176,84,125
977c95d1-4769-3774-b47c-c8033baa8891,84,132
002bba63-20f4-3602-a54b-0e4aa4b8b7d8,60,2511
2a7e39ec-4f72-369c-bd77-e0f29d89b3c8,90,111
d1e73bdc-9663-3d06-9a46-01ece4c19bf1,118,212
6f5545ab-83cb-3ef3-ae1a-71fdf732c21e,118,134
9fb25a03-af8c-38c6-a9b0-6b67191ef04c,46,6304
cbeb647c-6873-3b64-b1d8-2090e41ca731,482,115
bc6e5cc5-1630-37be-aa3c-9a9ad3883a64,482,594
d2e4295b-80b5-345e-b280-5a952a9d56de,60,1520
479611b1-7486-3671-b617-38b82027bb21,482,227
c0ef9a3e-e6c6-39cd-a5cd-25951a327fd0,482,582
6478f958-e7f8-380e-8243-1c60b310be03,0074B,270
05395b35-06a5-3fd8-b4da-ac4280efac05,482,586
5192f694-3059-3a1c-be84-a96207136fac,482,478
34850796-1bbe-3952-b5a5-a1394815da8c,482,474
4ef0b705-8a2e-3351-81a8-8514aee2ef1b,56,115
66739fe1-b7fa-304b-b294-41b1d39474dc,482,140
152aba29-2180-3a4a-9f09-cdead4ec4773,482,599
d4253181-00f7-3bbb-88b3-6a45fa999569,408,2341
731f9951-f3e9-309c-af91-ff84ba828d4d,408,2345
30084635-cb64-3dbd-9bbf-5b45b27af3b6,55,2135
0d0d41a9-6aee-3102-a4e1-7b2369ddbc50,408,2305
73fa1042-9a40-34a4-ac14-729a4d83fdef,46,6105
df890dac-623a-380e-847f-f5ac04cc5f65,56,14
79e06e3a-1390-369b-9324-b71e357ac3e4,155,1240
568e856c-0452-3122-aba8-8dedd44be7db,48,B313
e7315c7c-9c45-3dd2-9e75-fa7780fea523,48,B317
3c7cd251-2430-3b33-8e49-65525c79ecd2,56,116
523bcd6b-5ea8-3689-acf9-5f7f80e606e2,48,B329
c1863ff9-0249-305c-a96d-c9a7c2cf632f,56,222
75b74032-f03c-35da-be36-4e60c372c85a,48,B337
a5c8a4a2-d282-37be-9021-96c6dd25ce43,57,1407
2b80d99b-3ea9-33ae-b5b6-c95b3c3050ea,48,B333
7df59d1e-7997-3d3a-8958-43f4200c3278,57,1327
bcb5592c-059a-3e7a-85c6-8dc1aad842fc,482,383
674ff01a-cb69-394c-aa8a-2fe88a2f570e,57,1333
b4bfb1f2-4ecd-361b-bb4f-a7f46e62602f,48,B105
ee30e541-c348-314a-80cd-675a080976b9,50,58
165c677f-2362-3405-b219-c122ef48bfb9,48,B235
e23b00de-5f80-3acf-bed9-555a93d85f13,56,114
21602659-e0a6-390b-9b1a-23e9d696d746,50,52
a54eeeb7-baed-35b4-ab83-c58c7c4523a3,50,53
ee480bd5-bc09-32f9-92f2-eca80f721225,50,55
32535cd1-4af4-3605-8e61-d38dc2b6300b,55,2108
b193830b-290f-39a8-a65a-fcd29160dc86,48,B341
949fb9f9-f728-37b2-b9f0-86cada95cf6e,482,207
097493da-0c8b-37c6-a1fa-9cec594d2a37,57,2333
938fab57-44f3-3703-b109-8217d0b73cf0,482,219
b8519c2d-0549-394c-8cc0-eb2ed062b6ce,482,148
0a74f8be-29f5-37a3-82e6-6f4be2901bb8,57,2403
058b97a9-bc4c-33a1-8d3f-46c526e27344,48,B211
3791b19a-d75a-3ef1-b5f6-771a3a62a435,57,3331
791445e8-c1d0-3164-9f95-26645a4ad148,57,3335
79e6311c-eca1-31dd-97bf-98b994c66eb3,57,1412
ff85d97a-e644-3c72-8e0e-3ecfefe2a1b7,482,486
c1432501-9adf-3a8b-90fb-bb7efdb95319,482,399
7df5c6cc-71be-3843-b643-62f3c3b0fa7d,48,B305
a263dba6-fb50-3ea7-bdb5-c41894877013,47,1351
565a251d-b45c-37f1-93cf-f63e26042177,48,B131
ecc01b87-7344-3ca4-836d-cb94ecb4916d,482,290
2b8290d3-86a5-35cf-a434-6ce26451fbd1,482,286
